 ,id,team,inven_sortingindex,name,level,sortorder,"ad type
1=new
2=hot
3=new+hot
4=event
5=event+new
6=event+hot
7=event+hot+new",ImageName,"main product
0=첫번째
1
2
3","BuyerType
0=개인
1=클랜
공백=값을 사용 안함 (값이 있을경우 최우선적용,item.csv에 없는 아이템일경우  값기입필수)",사용,FabExtraItemID(제조비법있는 상품일경우),shop type
3512,3512,,,,,,,,,,,,
3511,3511,,,,,,,,,,,,
3510,3510,,,,,,,,,,,,
3509,3509,,,,,,,,,,,,
3508,3508,,,,,,,,,,,,
3507,3507,,,,,,,,,,,,
3506,3506,,,,,,,,,,,,
3505,3505,,,,,,,,,,,,
3504,3504,,,,,,,,,,,,
3503,3503,,,,,,,,,,,,
3502,3502,,,,,,,,,,,,
3501,3501,,,,,,,,,,,,
3500,3500,,,,,,,,,,,,
3499,3499,,,,,,,,,,,,
3498,3498,,,,,,,,,,,,
3497,3497,,,,,,,,,,,,
3496,3496,,,,,,,,,,,,
3495,3495,,,,,,,,,,,,
3494,3494,,,,,,,,,,,,
3493,3493,,,,,,,,,,,,
3492,3492,,,,,,,,,,,,
3491,3491,,,,,,,,,,,,
3490,3490,,,,,,,,,,,,
3489,3489,,,,,,,,,,,,
3488,3488,,,,,,,,,,,,
3487,3487,,,,,,,,,,,,
3486,3486,,,,,,,,,,,,
3485,3485,,,,,,,,,,,,
3484,3484,,,,,,,,,,,,
3483,3483,,,,,,,,,,,,
3482,3482,,,,,,,,,,,,
3481,3481,,,,,,,,,,,,
3480,3480,,,,,,,,,,,,
3479,3479,,,,,,,,,,,,
3478,3478,,,,,,,,,,,,
3477,3477,,,,,,,,,,,,
3476,3476,,,,,,,,,,,,
3475,3475,,,,,,,,,,,,
3474,3474,,,,,,,,,,,,
3473,3473,,,,,,,,,,,,
3472,3472,,,,,,,,,,,,
3471,3471,,,,,,,,,,,,
3470,3470,,,,,,,,,,,,
3469,3469,,,,,,,,,,,,
3468,3468,,,,,,,,,,,,
3467,3467,,,,,,,,,,,,
3466,3466,,,,,,,,,,,,
3465,3465,,,,,,,,,,,,
3464,3464,,,,,,,,,,,,
3463,3463,,,,,,,,,,,,
3462,3462,,,,,,,,,,,,
3461,3461,,,,,,,,,,,,
3460,3460,,,,,,,,,,,,
3459,3459,,,,,,,,,,,,
3458,3458,,,,,,,,,,,,
3457,3457,,,,,,,,,,,,
3456,3456,,,,,,,,,,,,
3455,3455,,,,,,,,,,,,
3454,3454,,,,,,,,,,,,
3453,3453,,,,,,,,,,,,
3452,3452,,,,,,,,,,,,
3451,3451,,,,,,,,,,,,
3450,3450,,,,,,,,,,,,
3449,3449,,,,,,,,,,,,
3448,3448,,,,,,,,,,,,
3447,3447,,,,,,,,,,,,
3446,3446,,,,,,,,,,,,
3445,3445,,,,,,,,,,,,
3444,3444,,,,,,,,,,,,
3443,3443,,,,,,,,,,,,
3442,3442,,,,,,,,,,,,
3441,3441,,,,,,,,,,,,
3440,3440,,,,,,,,,,,,
3439,3439,,,,,,,,,,,,
3438,3438,,,,,,,,,,,,
3437,3437,,,,,,,,,,,,
3436,3436,,,,,,,,,,,,
3435,3435,,,,,,,,,,,,
3434,3434,,,,,,,,,,,,
3433,3433,,,,,,,,,,,,
3432,3432,,,,,,,,,,,,
3431,3431,,,,,,,,,,,,
3430,3430,,,,,,,,,,,,
3429,3429,,,,,,,,,,,,
3428,3428,,,,,,,,,,,,
3427,3427,,,,,,,,,,,,
3426,3426,,,,,,,,,,,,
3425,3425,,,,,,,,,,,,
3424,3424,,,,,,,,,,,,
3423,3423,,,,,,,,,,,,
3422,3422,,,,,,,,,,,,
3421,3421,,,,,,,,,,,,
3420,3420,,,,,,,,,,,,
3419,3419,,,,,,,,,,,,
3418,3418,,,,,,,,,,,,
3417,3417,,,,,,,,,,,,
3416,3416,,,,,,,,,,,,
3415,3415,,,,,,,,,,,,
3414,3414,,,,,,,,,,,,
3413,3413,,,,,,,,,,,,
3412,3412,,,,,,,,,,,,
3411,3411,,,,,,,,,,,,
3410,3410,,,,,,,,,,,,
3409,3409,,,,,,,,,,,,
3408,3408,,,,,,,,,,,,
3407,3407,,,,,,,,,,,,
3406,3406,,,,,,,,,,,,
3405,3405,,,,,,,,,,,,
3404,3404,,,,,,,,,,,,
3403,3403,,,,,,,,,,,,
3402,3402,,,,,,,,,,,,
3401,3401,,,,,,,,,,,,
3400,3400,,,,,,,,,,,,
3399,3399,,,,,,,,,,,,
3398,3398,,,,,,,,,,,,
3397,3397,,,,,,,,,,,,
3396,3396,,,,,,,,,,,,
3395,3395,,,,,,,,,,,,
3394,3394,,,,,,,,,,,,
3393,3393,,,,,,,,,,,,
3392,3392,,,,,,,,,,,,
3391,3391,,,,,,,,,,,,
3390,3390,,,,,,,,,,,,
3389,3389,,,,,,,,,,,,
3388,3388,,,,,,,,,,,,
3387,3387,,,,,,,,,,,,
3386,3386,,,,,,,,,,,,
3385,3385,,,,,,,,,,,,
3384,3384,,,,,,,,,,,,
3383,3383,,,,,,,,,,,,
3382,3382,,,,,,,,,,,,
3381,3381,,,,,,,,,,,,
3380,3380,,,,,,,,,,,,
3379,3379,,,,,,,,,,,,
3378,3378,,,,,,,,,,,,
3377,3377,,,,,,,,,,,,
3376,3376,,,,,,,,,,,,
3375,3375,,,,,,,,,,,,
3374,3374,,,,,,,,,,,,
3373,3373,,,,,,,,,,,,
3372,3372,,,,,,,,,,,,
3371,3371,,,,,,,,,,,,
3370,3370,,,,,,,,,,,,
3369,3369,,,,,,,,,,,,
3368,3368,,,,,,,,,,,,
3367,3367,,,,,,,,,,,,
3366,3366,,,,,,,,,,,,
3365,3365,,,,,,,,,,,,
3364,3364,,,,,,,,,,,,
3363,3363,,,,,,,,,,,,
3362,3362,,,,,,,,,,,,
3361,3361,,,,,,,,,,,,
3360,3360,,,,,,,,,,,,
3359,3359,,,,,,,,,,,,
3358,3358,,,,,,,,,,,,
3357,3357,,,,,,,,,,,,
3356,3356,,,,,,,,,,,,
3355,3355,,,,,,,,,,,,
3354,3354,,,,,,,,,,,,
3353,3353,,,,,,,,,,,,
3352,3352,,,,,,,,,,,,
3351,3351,,,,,,,,,,,,
3350,3350,,,,,,,,,,,,
3349,3349,,,,,,,,,,,,
3348,3348,,,,,,,,,,,,
3347,3347,,,,,,,,,,,,
3346,3346,,,,,,,,,,,,
3345,3345,,,,,,,,,,,,
3344,3344,,,,,,,,,,,,
3343,3343,,,,,,,,,,,,
3342,3342,,,,,,,,,,,,
3341,3341,,,,,,,,,,,,
3340,3340,,,,,,,,,,,,
3339,3339,,,,,,,,,,,,
3338,3338,,,,,,,,,,,,
3337,3337,,,,,,,,,,,,
3336,3336,,,,,,,,,,,,
3335,3335,,,,,,,,,,,,
3334,3334,,,,,,,,,,,,
3333,3333,,,,,,,,,,,,
3332,3332,,,,,,,,,,,,
3331,3331,,,,,,,,,,,,
3330,3330,,,,,,,,,,,,
3329,3329,,,,,,,,,,,,
3328,3328,,,,,,,,,,,,
3327,3327,,,,,,,,,,,,
3326,3326,,,,,,,,,,,,
3325,3325,,,,,,,,,,,,
3324,3324,,,,,,,,,,,,
3323,3323,,,,,,,,,,,,
3322,3322,,,,,,,,,,,,
3321,3321,,,,,,,,,,,,
3320,3320,,,,,,,,,,,,
3319,3319,,,,,,,,,,,,
3318,3318,,,,,,,,,,,,
3317,3317,,,,,,,,,,,,
3316,3316,,,,,,,,,,,,
3315,3315,,,,,,,,,,,,
3314,3314,,,,,,,,,,,,
3313,3313,,,,,,,,,,,,
3312,3312,,,,,,,,,,,,
3311,3311,,,,,,,,,,,,
3310,3310,,,,,,,,,,,,
3309,3309,,,,,,,,,,,,
3308,3308,,,,,,,,,,,,
3307,3307,,,,,,,,,,,,
3306,3306,,,,,,,,,,,,
3305,3305,,,,,,,,,,,,
3304,3304,,,,,,,,,,,,
3303,3303,,,,,,,,,,,,
3302,3302,,,,,,,,,,,,
3301,3301,,,,,,,,,,,,
3300,3300,,,,,,,,,,,,
3299,3299,,,,,,,,,,,,
3298,3298,,,,,,,,,,,,
3297,3297,,,,,,,,,,,,
3296,3296,,,,,,,,,,,,
3295,3295,,,,,,,,,,,,
3294,3294,,,,,,,,,,,,
3293,3293,,,,,,,,,,,,
3292,3292,,,,,,,,,,,,
3291,3291,,,,,,,,,,,,
3290,3290,,,,,,,,,,,,
3289,3289,,,,,,,,,,,,
3288,3288,,,,,,,,,,,,
3287,3287,,,,,,,,,,,,
3286,3286,,,,,,,,,,,,
3285,3285,,,,,,,,,,,,
3284,3284,,,,,,,,,,,,
3283,3283,,,,,,,,,,,,
3282,3282,,,,,,,,,,,,
3281,3281,,,,,,,,,,,,
3280,3280,,,,,,,,,,,,
3279,3279,,,,,,,,,,,,
3278,3278,,,,,,,,,,,,
3277,3277,,,,,,,,,,,,
3276,3276,,,,,,,,,,,,
3275,3275,,,,,,,,,,,,
3274,3274,,,,,,,,,,,,
3273,3273,,,,,,,,,,,,
3272,3272,,,,,,,,,,,,
3271,3271,,,,,,,,,,,,
3270,3270,,,,,,,,,,,,
3269,3269,,,,,,,,,,,,
3268,3268,,,,,,,,,,,,
3267,3267,,,,,,,,,,,,
3266,3266,,,,,,,,,,,,
3265,3265,,,,,,,,,,,,
3264,3264,,,,,,,,,,,,
3263,3263,,,,,,,,,,,,
3262,3262,,,,,,,,,,,,
3261,3261,,,,,,,,,,,,
3260,3260,,,,,,,,,,,,
3259,3259,,,,,,,,,,,,
3258,3258,,,,,,,,,,,,
3257,3257,,,,,,,,,,,,
3256,3256,,,,,,,,,,,,
3255,3255,,,,,,,,,,,,
3254,3254,,,,,,,,,,,,
3253,3253,,,,,,,,,,,,
3252,3252,,,,,,,,,,,,
3251,3251,,,,,,,,,,,,
3250,3250,,,,,,,,,,,,
3249,3249,,,,,,,,,,,,
3248,3248,,,,,,,,,,,,
3247,3247,,,,,,,,,,,,
3246,3246,,,,,,,,,,,,
3245,3245,,,,,,,,,,,,
3244,3244,,,,,,,,,,,,
3243,3243,,,,,,,,,,,,
3242,3242,,,,,,,,,,,,
3241,3241,,,,,,,,,,,,
3240,3240,,,,,,,,,,,,
3239,3239,,,,,,,,,,,,
3238,3238,,,,,,,,,,,,
3237,3237,,,,,,,,,,,,
3236,3236,,,,,,,,,,,,
3235,3235,,,,,,,,,,,,
3234,3234,,,,,,,,,,,,
3233,3233,,,,,,,,,,,,
3232,3232,,,,,,,,,,,,
3231,3231,,,,,,,,,,,,
3230,3230,,,,,,,,,,,,
3229,3229,,,,,,,,,,,,
3228,3228,,,,,,,,,,,,
3227,3227,,,,,,,,,,,,
3226,3226,,,,,,,,,,,,
3225,3225,,,,,,,,,,,,
3224,3224,,,,,,,,,,,,
3223,3223,,,,,,,,,,,,
3222,3222,,,,,,,,,,,,
3221,3221,,,,,,,,,,,,
3220,3220,,,,,,,,,,,,
3219,3219,,,,,,,,,,,,
3218,3218,,,,,,,,,,,,
3217,3217,,,,,,,,,,,,
3216,3216,,,,,,,,,,,,
3215,3215,,,,,,,,,,,,
3214,3214,,,,,,,,,,,,
3213,3213,,,,,,,,,,,,
3212,3212,,,,,,,,,,,,
3211,3211,,,,,,,,,,,,
3210,3210,,,,,,,,,,,,
3209,3209,,,,,,,,,,,,
3208,3208,,,,,,,,,,,,
3207,3207,,,,,,,,,,,,
3206,3206,,,,,,,,,,,,
3205,3205,,,,,,,,,,,,
3204,3204,,,,,,,,,,,,
3203,3203,,,,,,,,,,,,
3202,3202,,,,,,,,,,,,
3201,3201,,,,,,,,,,,,
3200,3200,,,,,,,,,,,,
3199,3199,,,,,,,,,,,,
3198,3198,,,,,,,,,,,,
3197,3197,,,,,,,,,,,,
3196,3196,,,,,,,,,,,,
3195,3195,,,,,,,,,,,,
3194,3194,,,,,,,,,,,,
3193,3193,,,,,,,,,,,,
3192,3192,,,,,,,,,,,,
3191,3191,,,,,,,,,,,,
3190,3190,,,,,,,,,,,,
3189,3189,,,,,,,,,,,,
3188,3188,,,,,,,,,,,,
3187,3187,,,,,,,,,,,,
3186,3186,,,,,,,,,,,,
3185,3185,,,,,,,,,,,,
3184,3184,,,,,,,,,,,,
3183,3183,,,,,,,,,,,,
3182,3182,,,,,,,,,,,,
3181,3181,,,,,,,,,,,,
3180,3180,,,,,,,,,,,,
3179,3179,,,,,,,,,,,,
3178,3178,,,,,,,,,,,,
3177,3177,,,,,,,,,,,,
3176,3176,,,,,,,,,,,,
3175,3175,,,,,,,,,,,,
3174,3174,,,,,,,,,,,,
3173,3173,,,,,,,,,,,,
3172,3172,,,,,,,,,,,,
3171,3171,,,,,,,,,,,,
3170,3170,,,,,,,,,,,,
3169,3169,,,,,,,,,,,,
3168,3168,,,,,,,,,,,,
3167,3167,,,,,,,,,,,,
3166,3166,,,,,,,,,,,,
3165,3165,,,,,,,,,,,,
3164,3164,,,,,,,,,,,,
3163,3163,,,,,,,,,,,,
3162,3162,,,,,,,,,,,,
3161,3161,,,,,,,,,,,,
3160,3160,,,,,,,,,,,,
3159,3159,,,,,,,,,,,,
3158,3158,,,,,,,,,,,,
3157,3157,,,,,,,,,,,,
3156,3156,,,,,,,,,,,,
3155,3155,,,,,,,,,,,,
3154,3154,,,,,,,,,,,,
3153,3153,,,,,,,,,,,,
3152,3152,,,,,,,,,,,,
3151,3151,,,,,,,,,,,,
3150,3150,,,,,,,,,,,,
3149,3149,,,,,,,,,,,,
3148,3148,,,,,,,,,,,,
3147,3147,,,,,,,,,,,,
3146,3146,,,,,,,,,,,,
3145,3145,,,,,,,,,,,,
3144,3144,,,,,,,,,,,,
3143,3143,,,,,,,,,,,,
3142,3142,,,,,,,,,,,,
3141,3141,,,,,,,,,,,,
3140,3140,,,,,,,,,,,,
3139,3139,,,,,,,,,,,,
3138,3138,,,,,,,,,,,,
3137,3137,,,,,,,,,,,,
3136,3136,,,,,,,,,,,,
3135,3135,,,,,,,,,,,,
3134,3134,,,,,,,,,,,,
3133,3133,,,,,,,,,,,,
3132,3132,,,,,,,,,,,,
3131,3131,,,,,,,,,,,,
3130,3130,,,,,,,,,,,,
3129,3129,,,,,,,,,,,,
3128,3128,,,,,,,,,,,,
3127,3127,,,,,,,,,,,,
3126,3126,,,,,,,,,,,,
3125,3125,,,,,,,,,,,,
3124,3124,,,,,,,,,,,,
3123,3123,,,,,,,,,,,,
3122,3122,,,,,,,,,,,,
3121,3121,,,,,,,,,,,,
3120,3120,,,,,,,,,,,,
3119,3119,,,,,,,,,,,,
3118,3118,,,,,,,,,,,,
3117,3117,,,,,,,,,,,,
3116,3116,,,,,,,,,,,,
3115,3115,,,,,,,,,,,,
3114,3114,,,,,,,,,,,,
3113,3113,,,,,,,,,,,,
3112,3112,,,,,,,,,,,,
3111,3111,,,,,,,,,,,,
3110,3110,,,,,,,,,,,,
3109,3109,,,,,,,,,,,,
3108,3108,,,,,,,,,,,,
3107,3107,,,,,,,,,,,,
3106,3106,,,,,,,,,,,,
3105,3105,,,,,,,,,,,,
3104,3104,,,,,,,,,,,,
3103,3103,,,,,,,,,,,,
3102,3102,,,,,,,,,,,,
3101,3101,,,,,,,,,,,,
3100,3100,,,,,,,,,,,,
3099,3099,,,,,,,,,,,,
3098,3098,,,,,,,,,,,,
3097,3097,,,,,,,,,,,,
3096,3096,,,,,,,,,,,,
3095,3095,,,,,,,,,,,,
3094,3094,,,,,,,,,,,,
3093,3093,,,,,,,,,,,,
3092,3092,,,,,,,,,,,,
3091,3091,,,,,,,,,,,,
3090,3090,,,,,,,,,,,,
3089,3089,,,,,,,,,,,,
3088,3088,,,,,,,,,,,,
3087,3087,,,,,,,,,,,,
3086,3086,,,,,,,,,,,,
3085,3085,,,,,,,,,,,,
3084,3084,,,,,,,,,,,,
3083,3083,,,,,,,,,,,,
3082,3082,,,,,,,,,,,,
3081,3081,,,,,,,,,,,,
3080,3080,,,,,,,,,,,,
3079,3079,,,,,,,,,,,,
3078,3078,,,,,,,,,,,,
3077,3077,,,,,,,,,,,,
3076,3076,,,,,,,,,,,,
3075,3075,,,,,,,,,,,,
3074,3074,,,,,,,,,,,,
3073,3073,,,,,,,,,,,,
3072,3072,,,,,,,,,,,,
3071,3071,,,,,,,,,,,,
3070,3070,,,,,,,,,,,,
3069,3069,,,,,,,,,,,,
3068,3068,,,,,,,,,,,,
3067,3067,,,,,,,,,,,,
3066,3066,,,,,,,,,,,,
3065,3065,,,,,,,,,,,,
3064,3064,,,,,,,,,,,,
3063,3063,,,,,,,,,,,,
3062,3062,,,,,,,,,,,,
3061,3061,,,,,,,,,,,,
3060,3060,,,,,,,,,,,,
3059,3059,,,,,,,,,,,,
3058,3058,,,,,,,,,,,,
3057,3057,,,,,,,,,,,,
3056,3056,,,,,,,,,,,,
3055,3055,,,,,,,,,,,,
3054,3054,,,,,,,,,,,,
3053,3053,,,,,,,,,,,,
3052,3052,,,,,,,,,,,,
3051,3051,,,,,,,,,,,,
3050,3050,,,,,,,,,,,,
3049,3049,,,,,,,,,,,,
3048,3048,,,,,,,,,,,,
3047,3047,,,,,,,,,,,,
3046,3046,,,,,,,,,,,,
3045,3045,,,,,,,,,,,,
3044,3044,,,,,,,,,,,,
3043,3043,,,,,,,,,,,,
3042,3042,,,,,,,,,,,,
3041,3041,,,,,,,,,,,,
3040,3040,,,,,,,,,,,,
3039,3039,,,,,,,,,,,,
3038,3038,,,,,,,,,,,,
3037,3037,,,,,,,,,,,,
3036,3036,,,,,,,,,,,,
3035,3035,,,,,,,,,,,,
3034,3034,,,,,,,,,,,,
3033,3033,,,,,,,,,,,,
3032,3032,,,,,,,,,,,,
3031,3031,,,,,,,,,,,,
3030,3030,,,,,,,,,,,,
3029,3029,,,,,,,,,,,,
3028,3028,,,,,,,,,,,,
3027,3027,,,,,,,,,,,,
3026,3026,,,,,,,,,,,,
3025,3025,,,,,,,,,,,,
3024,3024,,,,,,,,,,,,
3023,3023,,,,,,,,,,,,
3022,3022,,,,,,,,,,,,
3021,3021,,,,,,,,,,,,
3020,3020,,,,,,,,,,,,
3019,3019,,,,,,,,,,,,
3018,3018,,,,,,,,,,,,
3017,3017,,,,,,,,,,,,
3016,3016,,,,,,,,,,,,
3015,3015,,,,,,,,,,,,
3014,3014,,,,,,,,,,,,
3013,3013,,,,,,,,,,,,
3012,3012,,,,,,,,,,,,
3011,3011,,,,,,,,,,,,
3010,3010,,,,,,,,,,,,
3009,3009,,,,,,,,,,,,
3008,3008,,,,,,,,,,,,
3007,3007,,,,,,,,,,,,
3006,3006,,,,,,,,,,,,
3005,3005,,,,,,,,,,,,
3004,3004,,,,,,,,,,,,
3003,3003,,,,,,,,,,,,
3002,3002,,,,,,,,,,,,
3001,3001,,,,,,,,,,,,
3000,3000,,,,,,,,,,,,
2999,2999,,,,,,,,,,,,
2998,2998,,,,,,,,,,,,
2997,2997,,,,,,,,,,,,
2996,2996,,,,,,,,,,,,
2995,2995,,,,,,,,,,,,
2994,2994,,,,,,,,,,,,
2993,2993,,,,,,,,,,,,
2992,2992,,,,,,,,,,,,
2991,2991,,,,,,,,,,,,
2990,2990,,,,,,,,,,,,
2989,2989,,,,,,,,,,,,
2988,2988,,,,,,,,,,,,
2987,2987,,,,,,,,,,,,
2986,2986,,,,,,,,,,,,
2985,2985,,,,,,,,,,,,
2984,2984,,,,,,,,,,,,
2983,2983,,,,,,,,,,,,
2982,2982,,,,,,,,,,,,
2981,2981,,,,,,,,,,,,
2980,2980,,,,,,,,,,,,
2979,2979,,,,,,,,,,,,
2978,2978,,,,,,,,,,,,
2977,2977,,,,,,,,,,,,
2976,2976,,,,,,,,,,,,
2975,2975,,,,,,,,,,,,
2974,2974,,,,,,,,,,,,
2973,2973,,,,,,,,,,,,
2972,2972,,,,,,,,,,,,
2971,2971,,,,,,,,,,,,
2970,2970,,,,,,,,,,,,
2969,2969,,,,,,,,,,,,
2968,2968,,,,,,,,,,,,
2967,2967,,,,,,,,,,,,
2966,2966,,,,,,,,,,,,
2965,2965,,,,,,,,,,,,
2964,2964,,,,,,,,,,,,
2963,2963,,,,,,,,,,,,
2962,2962,,,,,,,,,,,,
2961,2961,,,,,,,,,,,,
2960,2960,,,,,,,,,,,,
2959,2959,,,,,,,,,,,,
2958,2958,,,,,,,,,,,,
2957,2957,,,,,,,,,,,,
2956,2956,,,,,,,,,,,,
2955,2955,,,,,,,,,,,,
2954,2954,,,,,,,,,,,,
2953,2953,,,,,,,,,,,,
2952,2952,,,,,,,,,,,,
2951,2951,,,,,,,,,,,,
2950,2950,,,,,,,,,,,,
2949,2949,,,,,,,,,,,,
2948,2948,,,,,,,,,,,,
2947,2947,,,,,,,,,,,,
2946,2946,,,,,,,,,,,,
2945,2945,,,,,,,,,,,,
2944,2944,,,,,,,,,,,,
2943,2943,,,,,,,,,,,,
2942,2942,,,,,,,,,,,,
2941,2941,,,,,,,,,,,,
2940,2940,,,,,,,,,,,,
2939,2939,,,,,,,,,,,,
2938,2938,,,,,,,,,,,,
2937,2937,,,,,,,,,,,,
2936,2936,,,,,,,,,,,,
2935,2935,,,,,,,,,,,,
2934,2934,,,,,,,,,,,,
2933,2933,,,,,,,,,,,,
2932,2932,,,,,,,,,,,,
2931,2931,,,,,,,,,,,,
2930,2930,,,,,,,,,,,,
2929,2929,,,,,,,,,,,,
2928,2928,,,,,,,,,,,,
2927,2927,,,,,,,,,,,,
2926,2926,,,,,,,,,,,,
2925,2925,,,,,,,,,,,,
2924,2924,,,,,,,,,,,,
2923,2923,,,,,,,,,,,,
2922,2922,,,,,,,,,,,,
2921,2921,,,,,,,,,,,,
2920,2920,,,,,,,,,,,,
2919,2919,,,,,,,,,,,,
2918,2918,,,,,,,,,,,,
2917,2917,,,,,,,,,,,,
2916,2916,,,,,,,,,,,,
2915,2915,,,,,,,,,,,,
2914,2914,,,,,,,,,,,,
2913,2913,,,,,,,,,,,,
2912,2912,,,,,,,,,,,,
2911,2911,,,,,,,,,,,,
2910,2910,,,,,,,,,,,,
2909,2909,,,,,,,,,,,,
2908,2908,,,,,,,,,,,,
2907,2907,,,,,,,,,,,,
2906,2906,,,,,,,,,,,,
2905,2905,,,,,,,,,,,,
2904,2904,,,,,,,,,,,,
2903,2903,,,,,,,,,,,,
2902,2902,,,,,,,,,,,,
2901,2901,,,,,,,,,,,,
2900,2900,,,,,,,,,,,,
2899,2899,,,,,,,,,,,,
2898,2898,,,,,,,,,,,,
2897,2897,,,,,,,,,,,,
2896,2896,,,,,,,,,,,,
2895,2895,,,,,,,,,,,,
2894,2894,,,,,,,,,,,,
2893,2893,,,,,,,,,,,,
2892,2892,,,,,,,,,,,,
2891,2891,,,,,,,,,,,,
2890,2890,,,,,,,,,,,,
2889,2889,,,,,,,,,,,,
2888,2888,,,,,,,,,,,,
2887,2887,,,,,,,,,,,,
2886,2886,,,,,,,,,,,,
2885,2885,,,,,,,,,,,,
2884,2884,,,,,,,,,,,,
2883,2883,,,,,,,,,,,,
2882,2882,,,,,,,,,,,,
2881,2881,,,,,,,,,,,,
2880,2880,,,,,,,,,,,,
2879,2879,,,,,,,,,,,,
2878,2878,,,,,,,,,,,,
2877,2877,,,,,,,,,,,,
2876,2876,,,,,,,,,,,,
2875,2875,,,,,,,,,,,,
2874,2874,,,,,,,,,,,,
2873,2873,,,,,,,,,,,,
2872,2872,,,,,,,,,,,,
2871,2871,,,,,,,,,,,,
2870,2870,,,,,,,,,,,,
2869,2869,,,,,,,,,,,,
2868,2868,,,,,,,,,,,,
2867,2867,,,,,,,,,,,,
2866,2866,,,,,,,,,,,,
2865,2865,,,,,,,,,,,,
2864,2864,,,,,,,,,,,,
2863,2863,,,,,,,,,,,,
2862,2862,,,,,,,,,,,,
2861,2861,,,,,,,,,,,,
2860,2860,,,,,,,,,,,,
2859,2859,,,,,,,,,,,,
2858,2858,,,,,,,,,,,,
2857,2857,,,,,,,,,,,,
2856,2856,,,,,,,,,,,,
2855,2855,,,,,,,,,,,,
2854,2854,,,,,,,,,,,,
2853,2853,,,,,,,,,,,,
2852,2852,,,,,,,,,,,,
2851,2851,,,,,,,,,,,,
2850,2850,,,,,,,,,,,,
2849,2849,,,,,,,,,,,,
2848,2848,,,,,,,,,,,,
2847,2847,,,,,,,,,,,,
2846,2846,,,,,,,,,,,,
2845,2845,,,,,,,,,,,,
2844,2844,,,,,,,,,,,,
2843,2843,,,,,,,,,,,,
2842,2842,,,,,,,,,,,,
2841,2841,,,,,,,,,,,,
2840,2840,,,,,,,,,,,,
2839,2839,,,,,,,,,,,,
2838,2838,,,,,,,,,,,,
2837,2837,,,,,,,,,,,,
2836,2836,,,,,,,,,,,,
2835,2835,,,,,,,,,,,,
2834,2834,,,,,,,,,,,,
2833,2833,,,,,,,,,,,,
2832,2832,,,,,,,,,,,,
2831,2831,,,,,,,,,,,,
2830,2830,,,,,,,,,,,,
2829,2829,,,,,,,,,,,,
2828,2828,,,,,,,,,,,,
2827,2827,,,,,,,,,,,,
2826,2826,,,,,,,,,,,,
2825,2825,,,,,,,,,,,,
2824,2824,,,,,,,,,,,,
2823,2823,,,,,,,,,,,,
2822,2822,,,,,,,,,,,,
2821,2821,,,,,,,,,,,,
2820,2820,,,,,,,,,,,,
2819,2819,,,,,,,,,,,,
2818,2818,,,,,,,,,,,,
2817,2817,,,,,,,,,,,,
2816,2816,,,,,,,,,,,,
2815,2815,,,,,,,,,,,,
2814,2814,,,,,,,,,,,,
2813,2813,,,,,,,,,,,,
2812,2812,,,,,,,,,,,,
2811,2811,,,,,,,,,,,,
2810,2810,,,,,,,,,,,,
2809,2809,,,,,,,,,,,,
2808,2808,,,,,,,,,,,,
2807,2807,,,,,,,,,,,,
2806,2806,,,,,,,,,,,,
2805,2805,,,,,,,,,,,,
2804,2804,,,,,,,,,,,,
2803,2803,,,,,,,,,,,,
2802,2802,,,,,,,,,,,,
2801,2801,,,,,,,,,,,,
2800,2800,,,,,,,,,,,,
2799,2799,,,,,,,,,,,,
2798,2798,,,,,,,,,,,,
2797,2797,,,,,,,,,,,,
2796,2796,,,,,,,,,,,,
2795,2795,,,,,,,,,,,,
2794,2794,,,,,,,,,,,,
2793,2793,,,,,,,,,,,,
2792,2792,,,,,,,,,,,,
2791,2791,,,,,,,,,,,,
2790,2790,,,,,,,,,,,,
2789,2789,,,,,,,,,,,,
2788,2788,,,,,,,,,,,,
2787,2787,,,,,,,,,,,,
2786,2786,,,,,,,,,,,,
2785,2785,,,,,,,,,,,,
2784,2784,,,,,,,,,,,,
2783,2783,,,,,,,,,,,,
2782,2782,,,,,,,,,,,,
2781,2781,,,,,,,,,,,,
2780,2780,,,,,,,,,,,,
2779,2779,,,,,,,,,,,,
2778,2778,,,,,,,,,,,,
2777,2777,,,,,,,,,,,,
2776,2776,,,,,,,,,,,,
2775,2775,,,,,,,,,,,,
2774,2774,,,,,,,,,,,,
2773,2773,,,,,,,,,,,,
2772,2772,,,,,,,,,,,,
2771,2771,,,,,,,,,,,,
2770,2770,,,,,,,,,,,,
2769,2769,,,,,,,,,,,,
2768,2768,,,,,,,,,,,,
2767,2767,,,,,,,,,,,,
2766,2766,,,,,,,,,,,,
2765,2765,,,,,,,,,,,,
2764,2764,,,,,,,,,,,,
2763,2763,,,,,,,,,,,,
2762,2762,,,,,,,,,,,,
2761,2761,,,,,,,,,,,,
2760,2760,,,,,,,,,,,,
2759,2759,,,,,,,,,,,,
2758,2758,,,,,,,,,,,,
2757,2757,,,,,,,,,,,,
2756,2756,,,,,,,,,,,,
2755,2755,,,,,,,,,,,,
2754,2754,,,,,,,,,,,,
2753,2753,,,,,,,,,,,,
2752,2752,,,,,,,,,,,,
2751,2751,,,,,,,,,,,,
2750,2750,,,,,,,,,,,,
2749,2749,,,,,,,,,,,,
2748,2748,,,,,,,,,,,,
2747,2747,,,,,,,,,,,,
2746,2746,,,,,,,,,,,,
